Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2023-02-18 07:00:00,Denmark,Denmark,DK,67.81,117.91,89.22,85.58,entsoe.eu,false,
2023-02-18 08:00:00,Denmark,Denmark,DK,67.1,117.85,89.35,83.35,entsoe.eu,false,
2023-02-18 09:00:00,Denmark,Denmark,DK,69.14,120.39,89.01,82.73,entsoe.eu,false,
2023-02-18 10:00:00,Denmark,Denmark,DK,76.67,130.28,88.68,82.49,entsoe.eu,false,
2023-02-18 11:00:00,Denmark,Denmark,DK,69.91,120.22,89.94,83.1,entsoe.eu,false,
2023-02-18 12:00:00,Denmark,Denmark,DK,63.42,110.45,90.56,87.41,entsoe.eu,false,
2023-02-18 13:00:00,Denmark,Denmark,DK,86.15,134.31,88.36,87.1,entsoe.eu,false,
2023-02-18 14:00:00,Denmark,Denmark,DK,57.94,101.43,91.37,87.28,entsoe.eu,false,
2023-02-18 15:00:00,Denmark,Denmark,DK,64.65,108.96,90.39,84.18,entsoe.eu,false,
2023-02-18 16:00:00,Denmark,Denmark,DK,78.51,128.33,88.23,80.92,entsoe.eu,false,
2023-02-18 17:00:00,Denmark,Denmark,DK,81.37,131.86,87.84,81.54,entsoe.eu,false,
2023-02-18 18:00:00,Denmark,Denmark,DK,80.83,130.33,88.04,81.83,entsoe.eu,false,
2023-02-18 19:00:00,Denmark,Denmark,DK,88.08,140.37,86.98,81.18,entsoe.eu,false,
2023-02-18 20:00:00,Denmark,Denmark,DK,86.82,139.91,87.15,80.47,entsoe.eu,false,
2023-02-18 21:00:00,Denmark,Denmark,DK,91.78,145.46,86.53,79.49,entsoe.eu,false,
2023-02-18 22:00:00,Denmark,Denmark,DK,87.47,137.57,87.02,79.06,entsoe.eu,false,
2023-02-18 23:00:00,Denmark,Denmark,DK,96.47,150.19,85.58,77.23,entsoe.eu,false,
2023-02-19 00:00:00,Denmark,Denmark,DK,91.84,143.52,86.36,77.28,entsoe.eu,false,
2023-02-19 01:00:00,Denmark,Denmark,DK,89.15,144.53,86.5,77.88,entsoe.eu,false,
2023-02-19 02:00:00,Denmark,Denmark,DK,76.63,131.97,88.01,78.73,entsoe.eu,false,
2023-02-19 03:00:00,Denmark,Denmark,DK,75.26,124.42,88.27,78.1,entsoe.eu,false,
2023-02-19 04:00:00,Denmark,Denmark,DK,68.8,118.12,89.36,80.18,entsoe.eu,false,
2023-02-19 05:00:00,Denmark,Denmark,DK,72.0,122.5,88.72,80.07,entsoe.eu,false,
2023-02-19 06:00:00,Denmark,Denmark,DK,72.75,123.4,88.53,80.03,entsoe.eu,false,
2023-02-19 07:00:00,Denmark,Denmark,DK,72.48,124.84,88.27,79.91,entsoe.eu,false,
2023-02-19 08:00:00,Denmark,Denmark,DK,63.27,117.35,89.31,80.77,entsoe.eu,false,
2023-02-19 09:00:00,Denmark,Denmark,DK,43.08,93.81,92.86,85.41,entsoe.eu,false,
2023-02-19 10:00:00,Denmark,Denmark,DK,37.63,84.68,93.79,88.46,entsoe.eu,false,
2023-02-19 11:00:00,Denmark,Denmark,DK,35.56,82.58,94.05,91.43,entsoe.eu,false,
2023-02-19 12:00:00,Denmark,Denmark,DK,34.23,79.4,94.44,90.53,entsoe.eu,false,
2023-02-19 13:00:00,Denmark,Denmark,DK,34.09,78.81,94.41,89.94,entsoe.eu,false,
2023-02-19 14:00:00,Denmark,Denmark,DK,48.05,93.82,92.69,88.61,entsoe.eu,false,
2023-02-19 15:00:00,Denmark,Denmark,DK,72.86,122.32,89.16,84.8,entsoe.eu,false,
2023-02-19 16:00:00,Denmark,Denmark,DK,77.66,127.75,88.44,81.83,entsoe.eu,false,
2023-02-19 17:00:00,Denmark,Denmark,DK,78.71,127.89,88.5,81.96,entsoe.eu,false,
2023-02-19 18:00:00,Denmark,Denmark,DK,83.03,133.11,87.86,85.13,entsoe.eu,false,
2023-02-19 19:00:00,Denmark,Denmark,DK,74.08,120.07,89.04,87.05,entsoe.eu,false,
2023-02-19 20:00:00,Denmark,Denmark,DK,86.67,134.16,87.82,85.42,entsoe.eu,false,
2023-02-19 21:00:00,Denmark,Denmark,DK,87.33,132.06,87.79,85.29,entsoe.eu,false,
2023-02-19 22:00:00,Denmark,Denmark,DK,83.36,126.93,87.96,85.69,entsoe.eu,false,
2023-02-19 23:00:00,Denmark,Denmark,DK,63.78,105.27,90.83,88.82,entsoe.eu,false,
2023-02-20 00:00:00,Denmark,Denmark,DK,73.37,115.94,89.79,89.22,entsoe.eu,false,
2023-02-20 01:00:00,Denmark,Denmark,DK,72.2,115.88,90.08,89.59,entsoe.eu,false,
2023-02-20 02:00:00,Denmark,Denmark,DK,68.28,110.99,90.51,90.22,entsoe.eu,false,
2023-02-20 03:00:00,Denmark,Denmark,DK,57.71,98.77,91.67,91.22,entsoe.eu,false,
2023-02-20 04:00:00,Denmark,Denmark,DK,58.56,101.36,91.56,91.14,entsoe.eu,false,
2023-02-20 05:00:00,Denmark,Denmark,DK,57.82,103.17,91.39,90.6,entsoe.eu,false,
2023-02-20 06:00:00,Denmark,Denmark,DK,58.77,103.29,91.45,90.23,entsoe.eu,false,
2023-02-20 07:00:00,Denmark,Denmark,DK,66.58,111.68,90.73,89.32,entsoe.eu,false,
2023-02-20 08:00:00,Denmark,Denmark,DK,64.07,106.99,91.02,90.01,entsoe.eu,false,
2023-02-20 09:00:00,Denmark,Denmark,DK,78.31,119.13,89.66,89.06,entsoe.eu,false,
2023-02-20 10:00:00,Denmark,Denmark,DK,72.54,111.61,90.46,89.7,entsoe.eu,false,
2023-02-20 11:00:00,Denmark,Denmark,DK,74.35,113.23,90.29,89.48,entsoe.eu,false,
2023-02-20 12:00:00,Denmark,Denmark,DK,78.82,117.36,89.79,88.94,entsoe.eu,false,
2023-02-20 13:00:00,Denmark,Denmark,DK,73.25,111.34,90.22,89.6,entsoe.eu,false,
2023-02-20 14:00:00,Denmark,Denmark,DK,72.0,110.86,90.42,89.78,entsoe.eu,false,
2023-02-20 15:00:00,Denmark,Denmark,DK,70.84,114.87,90.41,89.84,entsoe.eu,false,
2023-02-20 16:00:00,Denmark,Denmark,DK,55.31,100.63,91.32,90.15,entsoe.eu,false,
2023-02-20 17:00:00,Denmark,Denmark,DK,49.26,97.47,91.7,90.98,entsoe.eu,false,
2023-02-20 18:00:00,Denmark,Denmark,DK,48.61,92.04,91.87,90.6,entsoe.eu,false,
2023-02-20 19:00:00,Denmark,Denmark,DK,47.26,89.4,92.03,90.57,entsoe.eu,false,
2023-02-20 20:00:00,Denmark,Denmark,DK,48.4,91.1,91.81,90.38,entsoe.eu,false,
2023-02-20 21:00:00,Denmark,Denmark,DK,45.19,86.09,92.84,91.59,entsoe.eu,false,
2023-02-20 22:00:00,Denmark,Denmark,DK,44.87,85.07,93.17,91.79,entsoe.eu,false,
2023-02-20 23:00:00,Denmark,Denmark,DK,44.76,82.65,93.59,92.24,entsoe.eu,false,
2023-02-21 00:00:00,Denmark,Denmark,DK,49.48,87.29,93.16,91.74,entsoe.eu,false,
2023-02-21 01:00:00,Denmark,Denmark,DK,54.86,93.34,92.52,91.33,entsoe.eu,false,
2023-02-21 02:00:00,Denmark,Denmark,DK,65.1,104.09,91.37,90.17,entsoe.eu,false,
2023-02-21 03:00:00,Denmark,Denmark,DK,56.75,96.91,92.06,91.15,entsoe.eu,false,
2023-02-21 04:00:00,Denmark,Denmark,DK,56.15,97.33,92.01,91.16,entsoe.eu,false,
2023-02-21 05:00:00,Denmark,Denmark,DK,52.04,98.18,92.06,91.48,entsoe.eu,false,
2023-02-21 06:00:00,Denmark,Denmark,DK,51.18,99.82,91.92,91.17,entsoe.eu,false,
2023-02-21 07:00:00,Denmark,Denmark,DK,60.75,108.24,90.74,89.28,entsoe.eu,false,
2023-02-21 08:00:00,Denmark,Denmark,DK,57.02,105.04,90.79,88.26,entsoe.eu,false,
2023-02-21 09:00:00,Denmark,Denmark,DK,58.85,105.92,90.74,88.61,entsoe.eu,false,
2023-02-21 10:00:00,Denmark,Denmark,DK,70.98,120.61,89.13,87.07,entsoe.eu,false,
2023-02-21 11:00:00,Denmark,Denmark,DK,75.3,129.63,88.08,83.69,entsoe.eu,false,
2023-02-21 12:00:00,Denmark,Denmark,DK,93.4,156.22,85.93,80.82,entsoe.eu,false,
2023-02-21 13:00:00,Denmark,Denmark,DK,95.22,159.59,85.31,79.58,entsoe.eu,false,
2023-02-21 14:00:00,Denmark,Denmark,DK,90.59,156.64,85.3,77.95,entsoe.eu,false,
2023-02-21 15:00:00,Denmark,Denmark,DK,125.85,200.09,80.03,71.42,entsoe.eu,false,
2023-02-21 16:00:00,Denmark,Denmark,DK,144.81,227.44,76.35,67.59,entsoe.eu,false,
2023-02-21 17:00:00,Denmark,Denmark,DK,166.32,254.76,73.92,65.86,entsoe.eu,false,
2023-02-21 18:00:00,Denmark,Denmark,DK,147.46,233.73,76.24,66.52,entsoe.eu,false,
2023-02-21 19:00:00,Denmark,Denmark,DK,143.87,230.58,76.52,66.29,entsoe.eu,false,
2023-02-21 20:00:00,Denmark,Denmark,DK,148.54,233.98,75.52,65.18,entsoe.eu,false,
2023-02-21 21:00:00,Denmark,Denmark,DK,168.47,256.5,71.64,61.72,entsoe.eu,false,
2023-02-21 22:00:00,Denmark,Denmark,DK,165.05,252.5,72.4,62.44,entsoe.eu,false,
2023-02-21 23:00:00,Denmark,Denmark,DK,168.82,254.41,72.8,63.9,entsoe.eu,false,
2023-02-22 00:00:00,Denmark,Denmark,DK,158.51,240.58,74.71,65.24,entsoe.eu,false,
2023-02-22 01:00:00,Denmark,Denmark,DK,144.45,223.03,76.77,65.96,entsoe.eu,false,
2023-02-22 02:00:00,Denmark,Denmark,DK,153.14,231.69,75.8,65.0,entsoe.eu,false,
2023-02-22 03:00:00,Denmark,Denmark,DK,147.04,226.72,76.5,65.9,entsoe.eu,false,
2023-02-22 04:00:00,Denmark,Denmark,DK,147.26,228.36,75.99,66.01,entsoe.eu,false,
2023-02-22 05:00:00,Denmark,Denmark,DK,153.54,236.53,74.02,65.1,entsoe.eu,false,
2023-02-22 06:00:00,Denmark,Denmark,DK,161.07,245.03,74.96,67.61,entsoe.eu,false,
2023-02-22 07:00:00,Denmark,Denmark,DK,156.95,240.32,75.63,69.16,entsoe.eu,false,
2023-02-22 08:00:00,Denmark,Denmark,DK,149.57,234.37,76.44,71.19,entsoe.eu,false,
2023-02-22 09:00:00,Denmark,Denmark,DK,134.66,218.98,78.42,73.7,entsoe.eu,false,
2023-02-22 10:00:00,Denmark,Denmark,DK,122.23,204.33,80.37,76.62,entsoe.eu,false,
2023-02-22 11:00:00,Denmark,Denmark,DK,126.42,208.11,80.02,77.13,entsoe.eu,false,
2023-02-22 12:00:00,Denmark,Denmark,DK,120.08,196.73,80.8,76.58,entsoe.eu,false,
2023-02-22 13:00:00,Denmark,Denmark,DK,117.09,188.63,81.58,75.88,entsoe.eu,false,
2023-02-22 14:00:00,Denmark,Denmark,DK,112.15,180.61,81.86,75.81,entsoe.eu,false,
2023-02-22 15:00:00,Denmark,Denmark,DK,106.06,172.81,82.92,77.39,entsoe.eu,false,
2023-02-22 16:00:00,Denmark,Denmark,DK,115.39,181.69,81.53,76.56,entsoe.eu,false,
2023-02-22 17:00:00,Denmark,Denmark,DK,106.65,169.44,83.14,77.44,entsoe.eu,false,
2023-02-22 18:00:00,Denmark,Denmark,DK,109.85,171.95,82.8,77.6,entsoe.eu,false,
2023-02-22 19:00:00,Denmark,Denmark,DK,105.75,164.34,83.51,77.77,entsoe.eu,false,
2023-02-22 20:00:00,Denmark,Denmark,DK,100.53,155.47,84.74,78.05,entsoe.eu,false,
2023-02-22 21:00:00,Denmark,Denmark,DK,103.54,158.99,84.33,76.92,entsoe.eu,false,
2023-02-22 22:00:00,Denmark,Denmark,DK,104.16,157.37,84.8,76.1,entsoe.eu,false,
2023-02-22 23:00:00,Denmark,Denmark,DK,119.99,174.73,82.32,73.23,entsoe.eu,false,
2023-02-23 00:00:00,Denmark,Denmark,DK,141.97,200.31,78.94,69.81,entsoe.eu,false,
2023-02-23 01:00:00,Denmark,Denmark,DK,141.45,207.74,77.92,68.08,entsoe.eu,false,
2023-02-23 02:00:00,Denmark,Denmark,DK,129.42,195.13,81.31,70.3,entsoe.eu,false,
2023-02-23 03:00:00,Denmark,Denmark,DK,128.9,193.06,81.47,69.75,entsoe.eu,false,
2023-02-23 04:00:00,Denmark,Denmark,DK,139.09,210.32,79.54,68.69,entsoe.eu,false,
2023-02-23 05:00:00,Denmark,Denmark,DK,149.75,225.68,76.83,66.79,entsoe.eu,false,
2023-02-23 06:00:00,Denmark,Denmark,DK,163.28,240.95,74.39,65.02,entsoe.eu,false,
2023-02-23 07:00:00,Denmark,Denmark,DK,155.89,232.6,75.22,66.47,entsoe.eu,false,
2023-02-23 08:00:00,Denmark,Denmark,DK,130.68,201.26,80.18,71.78,entsoe.eu,false,
2023-02-23 09:00:00,Denmark,Denmark,DK,129.0,195.54,80.35,72.12,entsoe.eu,false,
2023-02-23 10:00:00,Denmark,Denmark,DK,124.76,189.93,81.37,73.6,entsoe.eu,false,
2023-02-23 11:00:00,Denmark,Denmark,DK,99.25,160.49,85.77,78.38,entsoe.eu,false,
2023-02-23 12:00:00,Denmark,Denmark,DK,91.33,149.88,87.0,80.86,entsoe.eu,false,
2023-02-23 13:00:00,Denmark,Denmark,DK,90.88,145.54,87.38,82.19,entsoe.eu,false,
2023-02-23 14:00:00,Denmark,Denmark,DK,99.89,155.05,86.19,80.94,entsoe.eu,false,
2023-02-23 15:00:00,Denmark,Denmark,DK,116.18,175.11,83.91,77.92,entsoe.eu,false,
2023-02-23 16:00:00,Denmark,Denmark,DK,115.2,171.98,83.82,78.44,entsoe.eu,false,
2023-02-23 17:00:00,Denmark,Denmark,DK,108.2,164.92,84.68,79.34,entsoe.eu,false,
2023-02-23 18:00:00,Denmark,Denmark,DK,100.68,157.5,85.72,78.96,entsoe.eu,false,
2023-02-23 19:00:00,Denmark,Denmark,DK,85.16,142.29,87.46,80.34,entsoe.eu,false,
2023-02-23 20:00:00,Denmark,Denmark,DK,74.84,131.41,88.78,81.67,entsoe.eu,false,
2023-02-23 21:00:00,Denmark,Denmark,DK,75.32,135.31,88.41,81.73,entsoe.eu,false,
2023-02-23 22:00:00,Denmark,Denmark,DK,69.97,119.91,89.41,82.91,entsoe.eu,false,
2023-02-23 23:00:00,Denmark,Denmark,DK,71.12,119.73,89.4,83.63,entsoe.eu,false,
2023-02-24 00:00:00,Denmark,Denmark,DK,69.83,121.34,89.65,84.3,entsoe.eu,false,
2023-02-24 01:00:00,Denmark,Denmark,DK,66.41,115.94,90.16,85.93,entsoe.eu,false,
2023-02-24 02:00:00,Denmark,Denmark,DK,61.89,106.67,90.77,87.11,entsoe.eu,false,
2023-02-24 03:00:00,Denmark,Denmark,DK,62.5,108.32,90.73,87.81,entsoe.eu,false,
2023-02-24 04:00:00,Denmark,Denmark,DK,70.54,116.14,89.42,87.35,entsoe.eu,false,
2023-02-24 05:00:00,Denmark,Denmark,DK,73.17,126.36,88.4,86.96,entsoe.eu,false,
2023-02-24 06:00:00,Denmark,Denmark,DK,88.85,140.81,86.57,85.46,entsoe.eu,false,
2023-02-24 07:00:00,Denmark,Denmark,DK,92.58,144.22,86.8,84.65,entsoe.eu,false,
2023-02-24 08:00:00,Denmark,Denmark,DK,95.39,154.67,85.59,85.55,entsoe.eu,false,
2023-02-24 09:00:00,Denmark,Denmark,DK,97.2,154.3,85.23,85.11,entsoe.eu,false,
2023-02-24 10:00:00,Denmark,Denmark,DK,101.65,157.29,84.84,84.8,entsoe.eu,false,
2023-02-24 11:00:00,Denmark,Denmark,DK,103.74,159.71,84.9,84.9,entsoe.eu,false,
2023-02-24 12:00:00,Denmark,Denmark,DK,104.27,160.07,85.1,85.1,entsoe.eu,false,
2023-02-24 13:00:00,Denmark,Denmark,DK,90.66,142.99,87.37,85.94,entsoe.eu,false,
2023-02-24 14:00:00,Denmark,Denmark,DK,98.16,150.93,86.3,84.51,entsoe.eu,false,
2023-02-24 15:00:00,Denmark,Denmark,DK,101.17,152.34,85.48,83.37,entsoe.eu,false,
2023-02-24 16:00:00,Denmark,Denmark,DK,121.2,170.75,82.75,80.89,entsoe.eu,false,
2023-02-24 17:00:00,Denmark,Denmark,DK,113.34,163.45,83.92,79.54,entsoe.eu,false,
2023-02-24 18:00:00,Denmark,Denmark,DK,120.76,176.38,83.5,79.48,entsoe.eu,false,
2023-02-24 19:00:00,Denmark,Denmark,DK,109.54,159.61,85.01,80.63,entsoe.eu,false,
2023-02-24 20:00:00,Denmark,Denmark,DK,94.61,142.02,86.97,82.02,entsoe.eu,false,
2023-02-24 21:00:00,Denmark,Denmark,DK,83.66,129.26,88.22,83.83,entsoe.eu,false,
2023-02-24 22:00:00,Denmark,Denmark,DK,79.57,123.25,88.84,85.31,entsoe.eu,false,
2023-02-24 23:00:00,Denmark,Denmark,DK,97.44,144.96,86.75,85.38,entsoe.eu,false,
2023-02-25 00:00:00,Denmark,Denmark,DK,86.34,135.7,87.83,86.64,entsoe.eu,false,
2023-02-25 01:00:00,Denmark,Denmark,DK,80.34,124.06,88.62,86.9,entsoe.eu,false,
2023-02-25 02:00:00,Denmark,Denmark,DK,77.91,121.78,88.95,87.4,entsoe.eu,false,
2023-02-25 03:00:00,Denmark,Denmark,DK,81.25,127.3,88.47,87.67,entsoe.eu,false,
2023-02-25 04:00:00,Denmark,Denmark,DK,84.53,132.45,88.03,87.67,entsoe.eu,false,
2023-02-25 05:00:00,Denmark,Denmark,DK,79.65,125.94,88.77,87.6,entsoe.eu,false,
2023-02-25 06:00:00,Denmark,Denmark,DK,90.58,137.9,87.42,86.07,entsoe.eu,false,
2023-02-25 07:00:00,Denmark,Denmark,DK,104.24,156.29,85.91,85.53,entsoe.eu,false,
2023-02-25 08:00:00,Denmark,Denmark,DK,75.18,123.28,89.34,88.18,entsoe.eu,false,
2023-02-25 09:00:00,Denmark,Denmark,DK,61.56,107.18,91.13,91.13,entsoe.eu,false,
2023-02-25 10:00:00,Denmark,Denmark,DK,56.4,100.2,91.81,91.78,entsoe.eu,false,
2023-02-25 11:00:00,Denmark,Denmark,DK,49.48,91.44,92.79,92.76,entsoe.eu,false,
2023-02-25 12:00:00,Denmark,Denmark,DK,50.53,91.78,92.77,92.69,entsoe.eu,false,
2023-02-25 13:00:00,Denmark,Denmark,DK,56.17,98.7,92.2,92.09,entsoe.eu,false,
2023-02-25 14:00:00,Denmark,Denmark,DK,62.02,106.33,91.51,90.7,entsoe.eu,false,
2023-02-25 15:00:00,Denmark,Denmark,DK,67.04,114.04,90.43,87.92,entsoe.eu,false,
2023-02-25 16:00:00,Denmark,Denmark,DK,72.45,121.3,89.56,86.41,entsoe.eu,false,
2023-02-25 17:00:00,Denmark,Denmark,DK,86.91,142.05,87.24,85.06,entsoe.eu,false,
2023-02-25 18:00:00,Denmark,Denmark,DK,87.45,143.31,86.9,84.68,entsoe.eu,false,
2023-02-25 19:00:00,Denmark,Denmark,DK,83.07,136.83,87.37,83.89,entsoe.eu,false,
2023-02-25 20:00:00,Denmark,Denmark,DK,85.23,138.42,86.99,83.49,entsoe.eu,false,
2023-02-25 21:00:00,Denmark,Denmark,DK,90.04,143.75,86.4,82.7,entsoe.eu,false,
2023-02-25 22:00:00,Denmark,Denmark,DK,89.03,143.64,86.41,81.77,entsoe.eu,false,
2023-02-25 23:00:00,Denmark,Denmark,DK,107.46,162.26,85.27,77.7,entsoe.eu,false,
2023-02-26 00:00:00,Denmark,Denmark,DK,97.22,155.26,86.49,78.04,entsoe.eu,false,
2023-02-26 01:00:00,Denmark,Denmark,DK,99.56,163.19,85.14,76.67,entsoe.eu,false,
2023-02-26 02:00:00,Denmark,Denmark,DK,88.94,149.46,86.72,78.34,entsoe.eu,false,
2023-02-26 03:00:00,Denmark,Denmark,DK,93.43,155.52,86.33,77.99,entsoe.eu,false,
2023-02-26 04:00:00,Denmark,Denmark,DK,91.37,154.63,86.08,77.78,entsoe.eu,false,
2023-02-26 05:00:00,Denmark,Denmark,DK,73.1,131.45,89.04,79.64,entsoe.eu,false,
2023-02-26 06:00:00,Denmark,Denmark,DK,70.1,128.08,89.75,81.02,entsoe.eu,false,
2023-02-26 07:00:00,Denmark,Denmark,DK,80.73,142.0,87.99,79.25,entsoe.eu,false,
2023-02-26 08:00:00,Denmark,Denmark,DK,97.05,159.8,85.91,78.26,entsoe.eu,false,
2023-02-26 09:00:00,Denmark,Denmark,DK,87.31,152.71,86.95,82.29,entsoe.eu,false,
2023-02-26 10:00:00,Denmark,Denmark,DK,72.53,135.72,88.31,83.43,entsoe.eu,false,
2023-02-26 11:00:00,Denmark,Denmark,DK,79.75,144.08,87.48,83.79,entsoe.eu,false,
2023-02-26 12:00:00,Denmark,Denmark,DK,99.37,165.86,85.31,83.07,entsoe.eu,false,
2023-02-26 13:00:00,Denmark,Denmark,DK,88.61,151.92,86.33,81.21,entsoe.eu,false,
2023-02-26 14:00:00,Denmark,Denmark,DK,109.02,174.58,83.28,79.12,entsoe.eu,false,
2023-02-26 15:00:00,Denmark,Denmark,DK,107.77,172.55,84.44,77.94,entsoe.eu,false,
2023-02-26 16:00:00,Denmark,Denmark,DK,123.72,188.78,82.39,74.36,entsoe.eu,false,
2023-02-26 17:00:00,Denmark,Denmark,DK,144.45,211.66,79.12,71.64,entsoe.eu,false,
2023-02-26 18:00:00,Denmark,Denmark,DK,134.73,203.74,80.26,72.38,entsoe.eu,false,
2023-02-26 19:00:00,Denmark,Denmark,DK,135.76,206.91,79.82,72.17,entsoe.eu,false,
2023-02-26 20:00:00,Denmark,Denmark,DK,135.75,206.86,79.86,71.97,entsoe.eu,false,
2023-02-26 21:00:00,Denmark,Denmark,DK,140.16,213.38,79.17,70.94,entsoe.eu,false,
2023-02-26 22:00:00,Denmark,Denmark,DK,135.47,209.39,79.77,70.52,entsoe.eu,false,
2023-02-26 23:00:00,Denmark,Denmark,DK,118.09,189.22,83.04,72.94,entsoe.eu,false,
2023-02-27 00:00:00,Denmark,Denmark,DK,132.16,203.1,81.45,69.98,entsoe.eu,false,
2023-02-27 01:00:00,Denmark,Denmark,DK,145.43,219.28,78.95,67.79,entsoe.eu,false,
2023-02-27 02:00:00,Denmark,Denmark,DK,136.26,211.93,80.22,69.97,entsoe.eu,false,
2023-02-27 03:00:00,Denmark,Denmark,DK,122.04,194.19,82.4,72.14,entsoe.eu,false,
2023-02-27 04:00:00,Denmark,Denmark,DK,150.99,226.69,77.94,68.78,entsoe.eu,false,
2023-02-27 05:00:00,Denmark,Denmark,DK,173.04,251.39,73.09,63.81,entsoe.eu,false,
2023-02-27 06:00:00,Denmark,Denmark,DK,193.56,277.96,71.41,64.71,entsoe.eu,false,
2023-02-27 07:00:00,Denmark,Denmark,DK,187.45,272.29,71.84,65.79,entsoe.eu,false,
2023-02-27 08:00:00,Denmark,Denmark,DK,175.9,260.55,73.6,69.86,entsoe.eu,false,
2023-02-27 09:00:00,Denmark,Denmark,DK,137.26,219.03,78.27,74.19,entsoe.eu,false,
2023-02-27 10:00:00,Denmark,Denmark,DK,111.74,189.18,81.61,75.69,entsoe.eu,false,
2023-02-27 11:00:00,Denmark,Denmark,DK,120.0,193.49,80.69,73.54,entsoe.eu,false,
2023-02-27 12:00:00,Denmark,Denmark,DK,121.45,192.22,80.55,73.47,entsoe.eu,false,
2023-02-27 13:00:00,Denmark,Denmark,DK,125.48,199.51,80.2,70.9,entsoe.eu,false,
2023-02-27 14:00:00,Denmark,Denmark,DK,134.6,214.6,77.82,68.7,entsoe.eu,false,
2023-02-27 15:00:00,Denmark,Denmark,DK,152.69,231.79,75.21,66.47,entsoe.eu,false,
2023-02-27 16:00:00,Denmark,Denmark,DK,155.08,236.84,74.69,65.46,entsoe.eu,false,
2023-02-27 17:00:00,Denmark,Denmark,DK,175.43,260.23,71.63,63.09,entsoe.eu,false,
2023-02-27 18:00:00,Denmark,Denmark,DK,188.3,271.86,70.11,61.99,entsoe.eu,false,
2023-02-27 19:00:00,Denmark,Denmark,DK,176.69,258.31,71.62,62.63,entsoe.eu,false,
2023-02-27 20:00:00,Denmark,Denmark,DK,167.7,246.8,72.67,62.9,entsoe.eu,false,
2023-02-27 21:00:00,Denmark,Denmark,DK,163.18,242.22,73.72,63.52,entsoe.eu,false,
2023-02-27 22:00:00,Denmark,Denmark,DK,156.34,236.62,74.66,63.51,entsoe.eu,false,
2023-02-27 23:00:00,Denmark,Denmark,DK,152.71,232.63,75.71,63.53,entsoe.eu,false,
2023-02-28 00:00:00,Denmark,Denmark,DK,138.45,215.17,79.21,66.11,entsoe.eu,false,
2023-02-28 01:00:00,Denmark,Denmark,DK,137.51,212.83,79.48,67.0,entsoe.eu,false,
2023-02-28 02:00:00,Denmark,Denmark,DK,134.23,209.99,80.23,67.78,entsoe.eu,false,
2023-02-28 03:00:00,Denmark,Denmark,DK,149.84,227.22,76.7,64.85,entsoe.eu,false,
2023-02-28 04:00:00,Denmark,Denmark,DK,161.41,240.24,74.99,63.93,entsoe.eu,false,
2023-02-28 05:00:00,Denmark,Denmark,DK,173.66,254.09,72.89,62.91,entsoe.eu,false,
2023-02-28 06:00:00,Denmark,Denmark,DK,160.29,240.05,75.52,65.63,entsoe.eu,false,
2023-02-28 07:00:00,Denmark,Denmark,DK,172.63,252.13,73.74,64.47,entsoe.eu,false,
2023-02-28 08:00:00,Denmark,Denmark,DK,155.3,234.53,75.78,66.87,entsoe.eu,false,
2023-02-28 09:00:00,Denmark,Denmark,DK,130.94,203.71,78.72,69.92,entsoe.eu,false,
2023-02-28 10:00:00,Denmark,Denmark,DK,123.25,193.84,80.32,71.77,entsoe.eu,false,
2023-02-28 11:00:00,Denmark,Denmark,DK,121.56,190.87,80.79,71.66,entsoe.eu,false,
2023-02-28 12:00:00,Denmark,Denmark,DK,119.92,190.11,81.15,72.31,entsoe.eu,false,
2023-02-28 13:00:00,Denmark,Denmark,DK,121.73,193.25,80.75,72.28,entsoe.eu,false,
2023-02-28 14:00:00,Denmark,Denmark,DK,131.72,205.12,79.19,70.03,entsoe.eu,false,
2023-02-28 15:00:00,Denmark,Denmark,DK,167.62,243.29,73.75,65.55,entsoe.eu,false,
2023-02-28 16:00:00,Denmark,Denmark,DK,179.16,258.21,71.78,63.28,entsoe.eu,false,
2023-02-28 17:00:00,Denmark,Denmark,DK,192.17,275.82,70.03,61.48,entsoe.eu,false,
2023-02-28 18:00:00,Denmark,Denmark,DK,192.28,273.87,69.6,60.87,entsoe.eu,false,
2023-02-28 19:00:00,Denmark,Denmark,DK,176.38,256.93,71.9,62.76,entsoe.eu,false,
2023-02-28 20:00:00,Denmark,Denmark,DK,153.55,230.92,75.05,64.72,entsoe.eu,false,
2023-02-28 21:00:00,Denmark,Denmark,DK,158.59,235.84,75.34,64.94,entsoe.eu,false,
2023-02-28 22:00:00,Denmark,Denmark,DK,154.52,231.12,76.09,65.11,entsoe.eu,false,
2023-02-28 23:00:00,Denmark,Denmark,DK,143.2,219.63,77.73,66.05,entsoe.eu,false,
2023-03-01 00:00:00,Denmark,Denmark,DK,164.01,244.08,74.21,61.35,entsoe.eu,false,
2023-03-01 01:00:00,Denmark,Denmark,DK,186.92,276.39,70.96,58.66,entsoe.eu,false,
2023-03-01 02:00:00,Denmark,Denmark,DK,171.91,259.59,72.67,59.78,entsoe.eu,false,
2023-03-01 03:00:00,Denmark,Denmark,DK,175.59,263.34,72.4,59.92,entsoe.eu,false,
2023-03-01 04:00:00,Denmark,Denmark,DK,191.71,281.71,69.65,58.35,entsoe.eu,false,
